sample_id,subject_id,dataset,cohort,test_fold,arm,arm_label,seed,logit_resolution,effective_spacing_mm,shared_frontend_sha256,dice_femur,iou_femur,assd_mm_femur,hd95_mm_femur,empty_prediction_femur,prediction_components_femur,target_components_femur,false_bridge_femur,dice_tibia,iou_tibia,assd_mm_tibia,hd95_mm_tibia,empty_prediction_tibia,prediction_components_tibia,target_components_tibia,false_bridge_tibia,dice_patella,iou_patella,assd_mm_patella,hd95_mm_patella,empty_prediction_patella,prediction_components_patella,target_components_patella,false_bridge_patella,dice_fibula,iou_fibula,assd_mm_fibula,hd95_mm_fibula,empty_prediction_fibula,prediction_components_fibula,target_components_fibula,false_bridge_fibula,dice_macro,assd_mm_macro
Case12_PartRight,Case12,Ruikar,fractured,4,plain_prelu_style,PReLU + plain,42,128,1.5625,944afa90f29bdf5412cf3f14712fca34b9d07f8b684be38d9735a14e5378ebd8,0.5412007360846449,0.3709905464526252,10.991978872790668,25.702411980274206,False,1,23,True,0.5314437541164612,0.3618817839671674,10.027412444225448,20.802385868272417,False,1,52,True,0.26239275500476644,0.15100809216842684,14.491066727787183,29.749113694780892,False,1,1,False,0.12998598455871035,0.06951070071420615,23.199803551428165,60.24749573374399,False,2,14,True,0.3662558074411457,14.677565399057865
Case5_PartRight,Case5,Ruikar,fractured,4,plain_prelu_style,PReLU + plain,42,128,1.5625,944afa90f29bdf5412cf3f14712fca34b9d07f8b684be38d9735a14e5378ebd8,0.5186456755509139,0.35011588179201997,11.264001068816379,27.0745678924429,False,1,1,False,0.5224220095652881,0.3535664533088967,10.374096514347883,27.0745678924429,False,1,5,True,0.1342145879105914,0.07193463248289124,17.95637119044393,37.856379498705365,False,1,1,False,0.09328126296030752,0.048922403261811374,29.084351429149542,69.02201140065885,False,1,2,True,0.3171408839967752,17.169705050689434
Case9_PartRight,Case9,Ruikar,fractured,4,plain_prelu_style,PReLU + plain,42,128,1.5625,944afa90f29bdf5412cf3f14712fca34b9d07f8b684be38d9735a14e5378ebd8,0.6161361771193395,0.4452289068708988,8.790648992952601,23.09647734233513,False,1,1,False,0.5317261707659988,0.36214373652862863,10.58047539288919,24.25652296290629,False,1,2,True,0.1921588201501182,0.10629187026599014,17.251531185436583,39.05468671859371,False,1,1,False,0.05192858227244139,0.02665640581751182,30.075210342796492,59.58023739043006,False,1,1,False,0.3479874375769744,16.674466478518717
VSD_005_Left,VSD_005,VSD,healthy,4,plain_prelu_style,PReLU + plain,42,128,1.5625,944afa90f29bdf5412cf3f14712fca34b9d07f8b684be38d9735a14e5378ebd8,0.6373637670686919,0.46774315232877134,8.15901160676107,17.1875,False,1,1,False,0.6021805430104671,0.430799943440032,8.765573568024799,17.15195187507824,False,1,1,False,0.3293163600602546,0.19711473326699464,11.19379891679995,21.11471636394776,False,1,1,False,0.07072580928967517,0.03665928338762215,31.19719815105072,55.71030151877209,False,1,1,False,0.4098966198572722,14.828895560659134
VSD_005_Right,VSD_005,VSD,healthy,4,plain_prelu_style,PReLU + plain,42,128,1.5625,944afa90f29bdf5412cf3f14712fca34b9d07f8b684be38d9735a14e5378ebd8,0.6350233650779862,0.46522654588462414,8.35464234956432,16.02990978803374,False,1,1,False,0.6407611511469078,0.4714117402453393,7.721334357119118,16.937096397405313,False,1,1,False,0.3300230918764483,0.19762135049356735,12.727179831165035,32.654941406441196,False,1,1,False,0.08852201019929483,0.046310766156676654,28.832883015529966,58.75498649050989,False,1,1,False,0.4235824045751592,14.40900988834461
VSD_016_Left,VSD_016,VSD,healthy,4,plain_prelu_style,PReLU + plain,42,128,1.5625,944afa90f29bdf5412cf3f14712fca34b9d07f8b684be38d9735a14e5378ebd8,0.5064620115451804,0.33910219590005514,11.753442199548243,27.006853152255633,False,1,1,False,0.48962065139426525,0.3241706474908076,11.58308219239347,28.14669302289347,False,1,1,False,0.26765055343630795,0.1545014800375424,14.483272239445418,36.31762280990456,False,1,1,False,0.07008995122149093,0.03631772955731938,28.991694443114703,56.993780499498364,False,1,1,False,0.3334557918993111,16.702872768625458
VSD_016_Right,VSD_016,VSD,healthy,4,plain_prelu_style,PReLU + plain,42,128,1.5625,944afa90f29bdf5412cf3f14712fca34b9d07f8b684be38d9735a14e5378ebd8,0.49541242574512834,0.3292679231320086,12.82059244978767,31.444705933590793,False,1,1,False,0.4421163486559225,0.28379291885788954,13.384471822633373,38.630422859612864,False,1,1,False,0.29213788973720384,0.17105472858827656,14.062856385080487,40.053825678891876,False,2,1,False,0.09594647321493086,0.05039063863762973,28.770320607841906,62.473138711294624,False,1,1,False,0.33140328433829636,17.259560316335858
VSD_017_Left,VSD_017,VSD,healthy,4,plain_prelu_style,PReLU + plain,42,128,1.5625,944afa90f29bdf5412cf3f14712fca34b9d07f8b684be38d9735a14e5378ebd8,0.6370357233903415,0.46738989005269665,8.01686737698372,16.719480124244296,False,1,1,False,0.6005649206851358,0.4291481109499989,8.527210214593358,19.040715010865533,False,1,1,False,0.2817119929328884,0.1639492284030622,12.892378643254295,25.459641776250507,False,1,1,False,0.08373884953916368,0.04369908011704227,28.450267128956334,59.876582051124124,False,2,1,False,0.4007628716368824,14.471680840946927
VSD_017_Right,VSD_017,VSD,healthy,4,plain_prelu_style,PReLU + plain,42,128,1.5625,944afa90f29bdf5412cf3f14712fca34b9d07f8b684be38d9735a14e5378ebd8,0.5717407732685198,0.40030602468217763,9.64332295717507,25.59115524087375,False,1,1,False,0.5676076725726661,0.3962655075038868,9.382579776766176,15.64451905820374,False,1,1,False,0.2820936303647946,0.16420780279468708,14.465434744795852,32.858970070020455,False,1,1,False,0.07792241675447917,0.04054072397166372,27.52532593997609,50.979181565860785,False,1,1,False,0.3748411232401149,15.254165854678295
VSD_z001_Left,VSD_z001,VSD,healthy,4,plain_prelu_style,PReLU + plain,42,128,1.5625,944afa90f29bdf5412cf3f14712fca34b9d07f8b684be38d9735a14e5378ebd8,0.7074360905349526,0.547312272418111,6.690903159024267,17.469281074217108,False,1,1,False,0.6946685104474863,0.5321778536773282,6.57086836048118,15.428451295415234,False,1,1,False,0.3461047503425446,0.20926642749244714,10.776031861983116,25.555355052806448,False,1,1,False,0.09274355093592113,0.048626681001095504,30.435972174563265,65.39207174325493,False,2,1,False,0.46023822556522614,13.618443889012958
