sample_id,subject_id,dataset,cohort,test_fold,arm,arm_label,seed,logit_resolution,effective_spacing_mm,shared_frontend_sha256,dice_femur,iou_femur,assd_mm_femur,hd95_mm_femur,empty_prediction_femur,prediction_components_femur,target_components_femur,false_bridge_femur,dice_tibia,iou_tibia,assd_mm_tibia,hd95_mm_tibia,empty_prediction_tibia,prediction_components_tibia,target_components_tibia,false_bridge_tibia,dice_patella,iou_patella,assd_mm_patella,hd95_mm_patella,empty_prediction_patella,prediction_components_patella,target_components_patella,false_bridge_patella,dice_fibula,iou_fibula,assd_mm_fibula,hd95_mm_fibula,empty_prediction_fibula,prediction_components_fibula,target_components_fibula,false_bridge_fibula,dice_macro,assd_mm_macro
Case13_PartRight,Case13,Ruikar,fractured,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.6006947797022432,0.42928073946184653,7.968333733584945,17.60327284752491,False,1,43,True,0.5215474366212329,0.3527657562643197,9.273589246117592,19.686879950553365,False,1,20,True,0.27445794365848786,0.1590560732204885,10.593094884971451,18.798764711743694,False,1,12,True,0.16503213836061228,0.08993734539479624,11.458461396212208,29.106150015933057,False,1,8,True,0.390433074585644,9.823369815221549
Case7_PartRight,Case7,Ruikar,fractured,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.32248926891443136,0.19224274571748265,13.51356238854318,31.347504137092,False,1,1,False,0.3692495237262239,0.22642919876371875,13.044261700875772,26.238836912104166,False,1,1,False,0.0,0.0,24.908394182925857,35.510369304260976,False,2,1,False,0.0,0.0,30.673623275159162,53.54270528337637,False,1,1,False,0.17293469816016382,20.53496038687599
VSD_006_Left,VSD_006,VSD,healthy,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.7026498742772743,0.5416038896098639,6.212537024277867,18.288593610499415,False,1,1,False,0.7063682604753647,0.5460350414213944,5.627135768310141,13.395647030845506,False,1,1,False,0.38586242932554465,0.23905176134665826,7.868895312549511,15.741751312195222,False,1,1,False,0.28084933304985255,0.16336516539768572,10.514971392233653,25.206665320158873,False,1,1,False,0.5189324742820091,7.555884874342793
VSD_006_Right,VSD_006,VSD,healthy,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.6844881767625701,0.5203208094915239,7.070847922654951,17.062757553001216,False,1,1,False,0.6418043564009291,0.47254190471427027,7.836830589706405,19.40584741933472,False,2,1,False,0.38775605576758315,0.24050706293841426,15.219235482736885,70.7926315352629,False,2,1,False,0.2709876194245011,0.15672971603263092,12.483957480039907,34.4725179264222,False,1,1,False,0.49625905208889587,10.652717868784537
VSD_023_Left,VSD_023,VSD,healthy,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.6933722892762421,0.5306578787405131,6.739253836007645,13.909760792785043,False,1,1,False,0.765706312693265,0.6203599034554398,4.6396749914058235,12.451076133210334,False,1,1,False,0.45122833649588867,0.2913459402239967,8.24809055162211,21.09375,False,1,1,False,0.3250328875814421,0.194053295238802,9.793488588437476,21.55174097520894,False,1,1,False,0.5588349565117094,7.355126991868263
VSD_023_Right,VSD_023,VSD,healthy,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.7023849148563107,0.5412891102283489,6.367734121351199,13.463818702823504,False,1,1,False,0.7497629347174148,0.5996966139761257,5.086840170205449,12.931988560349101,False,1,1,False,0.5601976250325041,0.389079525615556,6.054028399639187,20.684691085740198,False,1,1,False,0.3103026141635535,0.18364389787461569,10.62283666326817,21.4808235701055,False,1,1,False,0.5806620221924458,7.032859838616002
VSD_z004_Left,VSD_z004,VSD,healthy,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.6971965402612588,0.5351509738860163,6.622702892402176,18.504248878635956,False,1,1,False,0.750609421957649,0.6007804405999014,5.006461117403054,13.441133229754104,False,1,1,False,0.35998927137700115,0.21950421731646763,10.568758396978554,22.534695471649933,False,2,1,False,0.21166142794931164,0.11835646295242595,14.243174002404158,33.191634041012506,False,1,1,False,0.5048641653863052,9.110274102296986
VSD_z004_Right,VSD_z004,VSD,healthy,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.743823917631815,0.5921334819793204,5.499029014193095,12.178482240718669,False,1,1,False,0.7838990447586579,0.644600303437052,4.272557159062282,10.74041178505275,False,1,1,False,0.5083761782347901,0.3408206350802108,7.166088906644655,20.584119501429385,False,1,1,False,0.28558379401885875,0.16657786657786658,10.658779575874348,20.99223256647563,False,1,1,False,0.5804207336610304,6.899113663943595
VSD_z036_Left,VSD_z036,VSD,healthy,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.42421125532242343,0.2692056639922388,13.473292066109428,33.24675442336439,False,1,1,False,0.5279651072768416,0.3586634460139353,10.539627469919411,24.331892972495996,False,1,1,False,0.217162121623359,0.12180699336559726,18.525535948880705,49.781627283748094,False,2,1,False,0.0,0.0,65.05138889021909,89.72478536823033,False,1,1,False,0.292334621055656,26.89746109378216
VSD_z036_Right,VSD_z036,VSD,healthy,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.6365202220096416,0.46683510256955396,8.206826851471272,22.669715825854546,False,1,1,False,0.5628850900053503,0.3916771624110739,9.60681721272669,23.359244355821957,False,1,1,False,0.0,0.0,28.803333611935024,46.034124570800735,False,1,1,False,0.15685382467048312,0.08510113129928008,14.678973560997118,31.42528962674807,False,1,1,False,0.33906478417136876,15.323987809282528
VSD_z061_Left,VSD_z061,VSD,healthy,1,residual_vnet_style,"V (PReLU, residual)",42,128,1.5625,d6509c1698db6c02e78d6253c52f8e443eea95523a57d0226923df6577698e34,0.662369355752374,0.49518105659498796,7.193240060981966,20.055465082802243,False,1,1,False,0.543565646179568,0.37321671570965004,7.604931174281625,17.276050302731235,False,1,1,False,0.5563439004052255,0.38537148879250943,4.600716398046031,12.250934383962617,False,2,1,False,0.1273965597741101,0.06803178774398835,19.021110485229567,42.66225919211265,False,2,1,False,0.47241886552781936,9.604999529634798
